ID;invoice_ID;rule_ID;check_code;check_group;invoice_item_ID;line_number;status;severity;severity_source;na_reason;exception_ID;message;evaluated_at;evaluated_by;bypassed_by;bypassed_at;bypass_reason
1d500000-0000-4000-8000-000000000169;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000015;INV469;PRICE;f1c00001-0000-4000-8000-000000000002;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000170;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000017;INV470;PRICE;f1c00001-0000-4000-8000-000000000002;10;NOT_APPLICABLE;;;No PROVISIONAL current price on the order’s contract, the price is settled.;;No PROVISIONAL current price on the order’s contract, the price is settled.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000171;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000014;INV452;PRICE;f1c00001-0000-4000-8000-000000000002;10;PASSED;;;;;Invoiced 0.71 against order price 0.71 (0%), inside TOL-INV-PRICE.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000172;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000004;INV450;RESOLUTION;f1c00001-0000-4000-8000-000000000003;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000173;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000005;INV462;RESOLUTION;f1c00001-0000-4000-8000-000000000003;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000174;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000006;INV463;RESOLUTION;f1c00001-0000-4000-8000-000000000003;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000175;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000007;INV464;RESOLUTION;f1c00001-0000-4000-8000-000000000003;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000176;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000009;INV466;RESOLUTION;f1c00001-0000-4000-8000-000000000003;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000177;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000008;INV465;RESOLUTION;f1c00001-0000-4000-8000-000000000003;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000178;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000013;INV456;QUANTITY;f1c00001-0000-4000-8000-000000000003;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000179;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000012;INV468;QUANTITY;f1c00001-0000-4000-8000-000000000003;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000180;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000010;INV451;QUANTITY;f1c00001-0000-4000-8000-000000000003;20;PASSED;;;;;Invoiced 2881.25 against goods receipt 2884 (-0.0954%), inside TOL-INV-QTY.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000181;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000011;INV467;QUANTITY;f1c00001-0000-4000-8000-000000000003;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000182;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000015;INV469;PRICE;f1c00001-0000-4000-8000-000000000003;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000183;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000017;INV470;PRICE;f1c00001-0000-4000-8000-000000000003;20;NOT_APPLICABLE;;;No PROVISIONAL current price on the order’s contract, the price is settled.;;No PROVISIONAL current price on the order’s contract, the price is settled.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000184;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000014;INV452;PRICE;f1c00001-0000-4000-8000-000000000003;20;PASSED;;;;;Invoiced 0.71 against order price 0.71 (0%), inside TOL-INV-PRICE.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000185;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000018;INV471;PRICE;f1c00001-0000-4000-8000-000000000002;10;NOT_APPLICABLE;;;No current derived price on the contract, so the contracted components are unknown.;;No current derived price on the contract, so the contracted components are unknown.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000186;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000019;INV472;PRICE;f1c00001-0000-4000-8000-000000000002;10;NOT_APPLICABLE;;;No current derived price on the contract, so the contracted components are unknown.;;No current derived price on the contract, so the contracted components are unknown.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000187;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000018;INV471;PRICE;f1c00001-0000-4000-8000-000000000003;20;NOT_APPLICABLE;;;No current derived price on the contract, so the contracted components are unknown.;;No current derived price on the contract, so the contracted components are unknown.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000188;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000019;INV472;PRICE;f1c00001-0000-4000-8000-000000000003;20;NOT_APPLICABLE;;;No current derived price on the contract, so the contracted components are unknown.;;No current derived price on the contract, so the contracted components are unknown.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000189;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000016;INV454;PRICE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000190;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000023;INV453;COVERAGE;;;NOT_APPLICABLE;;;Registered and NOT IMPLEMENTED. VR30 in 03-VALIDATION-RULES, never built. The Unbilled Tickets screen READS this exposure and nothing RAISES it against an invoice at period close, which needs a period-close trigger and no scheduler exists.;;Registered and NOT IMPLEMENTED. VR30 in 03-VALIDATION-RULES, never built. The Unbilled Tickets screen READS this exposure and nothing RAISES it against an invoice at period close, which needs a period-close trigger and no scheduler exists.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000191;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000020;INV473;DUPLICATE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000192;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000022;INV474;DUPLICATE;f1c00001-0000-4000-8000-000000000002;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000193;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000021;INV455;DUPLICATE;f1c00001-0000-4000-8000-000000000002;10;FAILED;HARD_ERROR;REGISTRY_DEFAULT;;e0c00000-0000-4000-8000-000000000020;Ticket WFS-YYZ-20260410-11 is invoiced on 2 lines in total (2 on this invoice). A ticket is payable once.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000194;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000021;INV455;DUPLICATE;f1c00001-0000-4000-8000-000000000003;20;FAILED;HARD_ERROR;REGISTRY_DEFAULT;;e0c00000-0000-4000-8000-000000000021;Ticket WFS-YYZ-20260410-11 is invoiced on 2 lines in total (2 on this invoice). A ticket is payable once.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000195;f1c00000-0000-4000-8000-000000000002;21a00006-0000-4000-8000-000000000022;INV474;DUPLICATE;f1c00001-0000-4000-8000-000000000003;20;FAILED;HARD_ERROR;REGISTRY_DEFAULT;;e0c00000-0000-4000-8000-000000000022;Order FO-YYZ-20260410-001 and GR 5000210011 are already invoiced on line 10 of this invoice.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000196;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000001;INV459;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000197;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000002;INV460;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000198;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000003;INV461;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000199;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000004;INV450;RESOLUTION;f1c00001-0000-4000-8000-000000000004;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000200;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000005;INV462;RESOLUTION;f1c00001-0000-4000-8000-000000000004;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000201;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000006;INV463;RESOLUTION;f1c00001-0000-4000-8000-000000000004;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000202;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000007;INV464;RESOLUTION;f1c00001-0000-4000-8000-000000000004;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000203;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000009;INV466;RESOLUTION;f1c00001-0000-4000-8000-000000000004;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000204;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000008;INV465;RESOLUTION;f1c00001-0000-4000-8000-000000000004;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000205;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000013;INV456;QUANTITY;f1c00001-0000-4000-8000-000000000004;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000206;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000012;INV468;QUANTITY;f1c00001-0000-4000-8000-000000000004;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000207;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000010;INV451;QUANTITY;f1c00001-0000-4000-8000-000000000004;10;FAILED;SOFT_ERROR;TOLERANCE_LADDER;;e0c00000-0000-4000-8000-000000000023;Invoiced 53800 LTR against goods receipt 52650 (+2.1842%), which is the SOFT rung of TOL-INV-QTY.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000208;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000011;INV467;QUANTITY;f1c00001-0000-4000-8000-000000000004;10;FAILED;SOFT_ERROR;REGISTRY_DEFAULT;;e0c00000-0000-4000-8000-000000000024;Invoiced 53800 exceeds the ordered 52437.5 on FO-YYZ-20260410-002.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000209;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000015;INV469;PRICE;f1c00001-0000-4000-8000-000000000004;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000210;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000017;INV470;PRICE;f1c00001-0000-4000-8000-000000000004;10;NOT_APPLICABLE;;;No PROVISIONAL current price on the order’s contract, the price is settled.;;No PROVISIONAL current price on the order’s contract, the price is settled.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000211;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000014;INV452;PRICE;f1c00001-0000-4000-8000-000000000004;10;PASSED;;;;;Invoiced 0.71 against order price 0.71 (0%), inside TOL-INV-PRICE.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000212;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000018;INV471;PRICE;f1c00001-0000-4000-8000-000000000004;10;NOT_APPLICABLE;;;No current derived price on the contract, so the contracted components are unknown.;;No current derived price on the contract, so the contracted components are unknown.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000213;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000019;INV472;PRICE;f1c00001-0000-4000-8000-000000000004;10;NOT_APPLICABLE;;;No current derived price on the contract, so the contracted components are unknown.;;No current derived price on the contract, so the contracted components are unknown.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000214;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000016;INV454;PRICE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000215;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000023;INV453;COVERAGE;;;NOT_APPLICABLE;;;Registered and NOT IMPLEMENTED. VR30 in 03-VALIDATION-RULES, never built. The Unbilled Tickets screen READS this exposure and nothing RAISES it against an invoice at period close, which needs a period-close trigger and no scheduler exists.;;Registered and NOT IMPLEMENTED. VR30 in 03-VALIDATION-RULES, never built. The Unbilled Tickets screen READS this exposure and nothing RAISES it against an invoice at period close, which needs a period-close trigger and no scheduler exists.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000216;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000020;INV473;DUPLICATE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000217;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000021;INV455;DUPLICATE;f1c00001-0000-4000-8000-000000000004;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000218;f1c00000-0000-4000-8000-000000000003;21a00006-0000-4000-8000-000000000022;INV474;DUPLICATE;f1c00001-0000-4000-8000-000000000004;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000219;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000001;INV459;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000220;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000002;INV460;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000221;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000003;INV461;CAPTURE;;;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000222;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000004;INV450;RESOLUTION;21a00005-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000223;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000005;INV462;RESOLUTION;21a00005-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000224;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000006;INV463;RESOLUTION;21a00005-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000225;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000007;INV464;RESOLUTION;21a00005-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000226;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000009;INV466;RESOLUTION;21a00005-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000227;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000008;INV465;RESOLUTION;21a00005-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000228;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000013;INV456;QUANTITY;21a00005-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000229;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000012;INV468;QUANTITY;21a00005-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000230;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000010;INV451;QUANTITY;21a00005-0000-4000-8000-000000000001;10;PASSED;;;;;Invoiced 10030 against goods receipt 10000 (+0.3%), inside TOL-INV-QTY.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000231;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000011;INV467;QUANTITY;21a00005-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000232;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000015;INV469;PRICE;21a00005-0000-4000-8000-000000000001;10;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000233;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000017;INV470;PRICE;21a00005-0000-4000-8000-000000000001;10;NOT_APPLICABLE;;;No PROVISIONAL current price on the order’s contract, the price is settled.;;No PROVISIONAL current price on the order’s contract, the price is settled.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000234;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000014;INV452;PRICE;21a00005-0000-4000-8000-000000000001;10;PASSED;;;;;Invoiced 0.85 against order price 0.85 (0%), inside TOL-INV-PRICE.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000235;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000004;INV450;RESOLUTION;21a00005-0000-4000-8000-000000000002;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000236;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000005;INV462;RESOLUTION;21a00005-0000-4000-8000-000000000002;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000237;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000006;INV463;RESOLUTION;21a00005-0000-4000-8000-000000000002;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000238;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000007;INV464;RESOLUTION;21a00005-0000-4000-8000-000000000002;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000239;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000009;INV466;RESOLUTION;21a00005-0000-4000-8000-000000000002;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000240;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000008;INV465;RESOLUTION;21a00005-0000-4000-8000-000000000002;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000241;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000013;INV456;QUANTITY;21a00005-0000-4000-8000-000000000002;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000242;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000012;INV468;QUANTITY;21a00005-0000-4000-8000-000000000002;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000243;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000010;INV451;QUANTITY;21a00005-0000-4000-8000-000000000002;20;FAILED;WARNING;TOLERANCE_LADDER;;e0c00000-0000-4000-8000-000000000001;Invoiced 10100 KG against goods receipt 10000 (+1%), which is the WARNING rung of TOL-INV-QTY.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000244;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000011;INV467;QUANTITY;21a00005-0000-4000-8000-000000000002;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000245;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000015;INV469;PRICE;21a00005-0000-4000-8000-000000000002;20;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000246;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000017;INV470;PRICE;21a00005-0000-4000-8000-000000000002;20;NOT_APPLICABLE;;;No PROVISIONAL current price on the order’s contract, the price is settled.;;No PROVISIONAL current price on the order’s contract, the price is settled.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000247;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000014;INV452;PRICE;21a00005-0000-4000-8000-000000000002;20;PASSED;;;;;Invoiced 0.85 against order price 0.85 (0%), inside TOL-INV-PRICE.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000248;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000004;INV450;RESOLUTION;21a00005-0000-4000-8000-000000000003;30;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000249;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000005;INV462;RESOLUTION;21a00005-0000-4000-8000-000000000003;30;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000250;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000006;INV463;RESOLUTION;21a00005-0000-4000-8000-000000000003;30;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000251;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000007;INV464;RESOLUTION;21a00005-0000-4000-8000-000000000003;30;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000252;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000009;INV466;RESOLUTION;21a00005-0000-4000-8000-000000000003;30;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000253;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000008;INV465;RESOLUTION;21a00005-0000-4000-8000-000000000003;30;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000254;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000013;INV456;QUANTITY;21a00005-0000-4000-8000-000000000003;30;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000255;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000012;INV468;QUANTITY;21a00005-0000-4000-8000-000000000003;30;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000256;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000010;INV451;QUANTITY;21a00005-0000-4000-8000-000000000003;30;FAILED;SOFT_ERROR;TOLERANCE_LADDER;;e0c00000-0000-4000-8000-000000000002;Invoiced 10300 KG against goods receipt 10000 (+3%), which is the SOFT rung of TOL-INV-QTY.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000257;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000011;INV467;QUANTITY;21a00005-0000-4000-8000-000000000003;30;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000258;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000015;INV469;PRICE;21a00005-0000-4000-8000-000000000003;30;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000259;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000017;INV470;PRICE;21a00005-0000-4000-8000-000000000003;30;NOT_APPLICABLE;;;No PROVISIONAL current price on the order’s contract, the price is settled.;;No PROVISIONAL current price on the order’s contract, the price is settled.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000260;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000014;INV452;PRICE;21a00005-0000-4000-8000-000000000003;30;PASSED;;;;;Invoiced 0.85 against order price 0.85 (0%), inside TOL-INV-PRICE.;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000261;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000004;INV450;RESOLUTION;21a00005-0000-4000-8000-000000000004;40;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
1d500000-0000-4000-8000-000000000262;21a00004-0000-4000-8000-000000000001;21a00006-0000-4000-8000-000000000005;INV462;RESOLUTION;21a00005-0000-4000-8000-000000000004;40;PASSED;;;;;;2026-09-01T09:00:00Z;ap.clerk@airline.com;;;
